Local time,Ask,Bid,AskVolume,BidVolume
19.08.2024 00:00:23.298 GMT+0200,0.8668600000000001,0.8664200000000001,0.9,0.45
19.08.2024 00:00:23.400 GMT+0200,0.8668600000000001,0.86644,0.9,0.45
19.08.2024 00:00:23.502 GMT+0200,0.8668600000000001,0.8664700000000001,0.9,0.45
19.08.2024 00:00:23.554 GMT+0200,0.86693,0.8664700000000001,0.9,0.45
19.08.2024 00:00:23.706 GMT+0200,0.8669600000000001,0.8664700000000001,0.9,0.45
19.08.2024 00:00:23.809 GMT+0200,0.8668600000000001,0.8664600000000001,0.9,0.45
19.08.2024 00:00:24.012 GMT+0200,0.8668600000000001,0.86645,0.9,0.45
19.08.2024 00:00:24.317 GMT+0200,0.8668600000000001,0.86644,0.9,0.45
19.08.2024 00:00:24.722 GMT+0200,0.8668600000000001,0.8664600000000001,0.9,0.45
19.08.2024 00:00:24.826 GMT+0200,0.86693,0.8664200000000001,0.9,0.45
19.08.2024 00:00:24.928 GMT+0200,0.86699,0.8664700000000001,1.35,0.45
19.08.2024 00:00:25.332 GMT+0200,0.8669600000000001,0.8664700000000001,0.9,0.45
19.08.2024 00:00:25.534 GMT+0200,0.8669700000000001,0.86645,0.9,0.45
19.08.2024 00:00:25.838 GMT+0200,0.8669700000000001,0.8664799999999999,0.9,0.45
19.08.2024 00:00:26.847 GMT+0200,0.8669700000000001,0.8664299999999999,0.9,0.45
19.08.2024 00:00:28.358 GMT+0200,0.8669600000000001,0.8665,0.9,0.45
19.08.2024 00:00:28.460 GMT+0200,0.86698,0.8664600000000001,0.45,0.45
19.08.2024 00:00:28.864 GMT+0200,0.86699,0.8664600000000001,0.45,0.45
19.08.2024 00:00:30.174 GMT+0200,0.86695,0.8664299999999999,0.45,0.45
19.08.2024 00:00:30.781 GMT+0200,0.86693,0.8664100000000001,0.45,0.45
19.08.2024 00:00:30.884 GMT+0200,0.86698,0.8664000000000001,0.9,0.9
19.08.2024 00:00:30.936 GMT+0200,0.86669,0.8663799999999999,0.9,0.45
19.08.2024 00:00:31.052 GMT+0200,0.86669,0.8663700000000001,0.9,0.9
19.08.2024 00:00:31.157 GMT+0200,0.8667600000000001,0.8663799999999999,0.9,0.45
19.08.2024 00:00:31.261 GMT+0200,0.8668700000000001,0.8663700000000001,0.9,0.45
19.08.2024 00:00:31.617 GMT+0200,0.8668600000000001,0.8664000000000001,0.9,0.9
19.08.2024 00:00:31.669 GMT+0200,0.86694,0.86639,0.9,0.9
19.08.2024 00:00:31.772 GMT+0200,0.8670100000000001,0.8664000000000001,0.9,0.9
19.08.2024 00:00:31.926 GMT+0200,0.8668600000000001,0.8664000000000001,0.9,0.9
19.08.2024 00:00:33.286 GMT+0200,0.8668600000000001,0.8663799999999999,0.9,0.45
19.08.2024 00:00:33.389 GMT+0200,0.8668600000000001,0.86639,0.9,0.9
19.08.2024 00:00:33.744 GMT+0200,0.8668600000000001,0.8663700000000001,0.9,0.45
19.08.2024 00:00:33.796 GMT+0200,0.8668600000000001,0.86634,0.9,1.35
19.08.2024 00:00:33.898 GMT+0200,0.8669100000000001,0.86634,0.9,0.45
19.08.2024 00:00:34.000 GMT+0200,0.8669100000000001,0.8663500000000001,0.9,0.45
19.08.2024 00:00:34.052 GMT+0200,0.8668200000000001,0.8663500000000001,0.9,0.45
19.08.2024 00:00:34.155 GMT+0200,0.8668200000000001,0.8663600000000001,0.9,0.9
19.08.2024 00:00:38.479 GMT+0200,0.8668200000000001,0.8663799999999999,0.9,0.45
19.08.2024 00:00:38.984 GMT+0200,0.8668200000000001,0.86649,0.9,0.45
19.08.2024 00:00:39.086 GMT+0200,0.8668200000000001,0.8664700000000001,0.9,0.45
19.08.2024 00:00:39.288 GMT+0200,0.86683,0.8664700000000001,0.9,0.45
19.08.2024 00:00:43.116 GMT+0200,0.86683,0.8664600000000001,0.9,0.45
19.08.2024 00:00:43.622 GMT+0200,0.86683,0.8664700000000001,0.9,0.45
19.08.2024 00:00:47.793 GMT+0200,0.86683,0.8664799999999999,0.9,0.45
19.08.2024 00:00:50.663 GMT+0200,0.86689,0.8664799999999999,0.9,0.45
19.08.2024 00:00:51.017 GMT+0200,0.86694,0.8664700000000001,0.9,0.45
19.08.2024 00:00:51.321 GMT+0200,0.8668600000000001,0.8664799999999999,0.9,0.45
19.08.2024 00:00:53.486 GMT+0200,0.8668600000000001,0.86649,0.9,0.45
19.08.2024 00:00:53.690 GMT+0200,0.86693,0.86649,1.8,0.45
19.08.2024 00:00:53.792 GMT+0200,0.86693,0.8665,0.9,0.45
19.08.2024 00:00:54.196 GMT+0200,0.8669700000000001,0.86649,0.9,0.45
19.08.2024 00:00:55.711 GMT+0200,0.8669600000000001,0.86654,0.9,0.45
19.08.2024 00:00:55.814 GMT+0200,0.8669600000000001,0.8665,0.9,0.45
19.08.2024 00:00:57.323 GMT+0200,0.8669600000000001,0.8665200000000001,0.9,0.45
19.08.2024 00:00:57.927 GMT+0200,0.8668600000000001,0.8665200000000001,0.9,0.45
19.08.2024 00:00:58.030 GMT+0200,0.8668600000000001,0.86649,0.9,0.45
19.08.2024 00:01:00.297 GMT+0200,0.8668600000000001,0.8664799999999999,0.9,0.45
19.08.2024 00:01:01.005 GMT+0200,0.8668600000000001,0.8664700000000001,0.9,0.45
19.08.2024 00:01:01.159 GMT+0200,0.86685,0.8664700000000001,0.9,0.45
19.08.2024 00:01:01.211 GMT+0200,0.86685,0.86645,0.9,0.45
19.08.2024 00:01:01.313 GMT+0200,0.86685,0.86639,0.9,0.45
19.08.2024 00:01:01.415 GMT+0200,0.86684,0.8663799999999999,0.9,0.45
19.08.2024 00:01:01.670 GMT+0200,0.86674,0.86639,0.9,0.45
19.08.2024 00:01:01.773 GMT+0200,0.86685,0.8664299999999999,0.9,0.45
19.08.2024 00:01:01.824 GMT+0200,0.8668100000000001,0.8664000000000001,0.9,0.45
19.08.2024 00:01:01.926 GMT+0200,0.86685,0.8664100000000001,0.9,0.45
19.08.2024 00:01:02.028 GMT+0200,0.86683,0.8664100000000001,0.9,0.45
19.08.2024 00:01:02.834 GMT+0200,0.8668200000000001,0.8664100000000001,0.9,0.45
19.08.2024 00:01:03.138 GMT+0200,0.8668200000000001,0.8664000000000001,0.9,0.45
19.08.2024 00:01:03.390 GMT+0200,0.8668100000000001,0.8664000000000001,0.9,0.45
19.08.2024 00:01:05.957 GMT+0200,0.8668100000000001,0.86639,0.9,0.45
19.08.2024 00:01:06.160 GMT+0200,0.8668100000000001,0.8664000000000001,0.9,0.45
19.08.2024 00:01:07.067 GMT+0200,0.86674,0.86639,0.9,0.45
19.08.2024 00:01:08.279 GMT+0200,0.86674,0.8664100000000001,0.9,0.45
19.08.2024 00:01:08.381 GMT+0200,0.86674,0.8664000000000001,0.9,0.45
19.08.2024 00:01:11.656 GMT+0200,0.86674,0.86639,0.9,0.45
19.08.2024 00:01:12.166 GMT+0200,0.86674,0.8663799999999999,0.9,0.9
19.08.2024 00:01:12.268 GMT+0200,0.86675,0.86639,0.9,0.45
19.08.2024 00:01:12.573 GMT+0200,0.86674,0.86639,0.9,0.45
19.08.2024 00:01:13.079 GMT+0200,0.86674,0.8664200000000001,0.9,0.45
19.08.2024 00:01:13.181 GMT+0200,0.86674,0.8664000000000001,0.9,0.45
19.08.2024 00:01:16.200 GMT+0200,0.86674,0.8663799999999999,0.9,0.9
19.08.2024 00:01:19.471 GMT+0200,0.86674,0.86639,0.9,0.45
19.08.2024 00:01:20.781 GMT+0200,0.86674,0.8664200000000001,0.9,0.45
19.08.2024 00:01:20.985 GMT+0200,0.8668100000000001,0.8664200000000001,0.9,0.45
19.08.2024 00:01:21.087 GMT+0200,0.8668600000000001,0.8664200000000001,0.9,0.45
19.08.2024 00:01:21.291 GMT+0200,0.8668600000000001,0.8664299999999999,0.9,0.45
19.08.2024 00:01:21.545 GMT+0200,0.8667200000000002,0.8664299999999999,0.9,0.45
19.08.2024 00:01:21.597 GMT+0200,0.8667200000000002,0.86639,0.9,0.9
19.08.2024 00:01:21.849 GMT+0200,0.86665,0.8663799999999999,0.9,0.45
19.08.2024 00:01:24.321 GMT+0200,0.86664,0.8663799999999999,0.9,1.35
19.08.2024 00:01:24.930 GMT+0200,0.8666600000000001,0.8664000000000001,0.9,0.9
19.08.2024 00:01:25.642 GMT+0200,0.86668,0.8663799999999999,0.9,0.45
19.08.2024 00:01:27.055 GMT+0200,0.8666600000000001,0.8664000000000001,1.35,0.9
19.08.2024 00:01:27.565 GMT+0200,0.8667200000000002,0.8663799999999999,4.95,0.45
19.08.2024 00:01:27.920 GMT+0200,0.8666700000000002,0.86639,2.25,0.9
19.08.2024 00:01:28.125 GMT+0200,0.8667200000000002,0.8663799999999999,4.95,0.45
19.08.2024 00:01:28.632 GMT+0200,0.86668,0.8663799999999999,0.9,0.4
19.08.2024 00:01:30.606 GMT+0200,0.86668,0.8664100000000001,0.9,0.45
19.08.2024 00:01:30.810 GMT+0200,0.86668,0.86645,0.9,0.45
19.08.2024 00:01:31.623 GMT+0200,0.8666,0.8664100000000001,0.9,0.45
19.08.2024 00:01:31.728 GMT+0200,0.86658,0.86608,0.9,0.45
19.08.2024 00:01:31.831 GMT+0200,0.8666200000000002,0.86604,3.15,0.45
19.08.2024 00:01:31.883 GMT+0200,0.86659,0.86604,0.9,0.45
19.08.2024 00:01:31.987 GMT+0200,0.86655,0.86603,0.9,0.45
19.08.2024 00:01:32.141 GMT+0200,0.86655,0.8660200000000001,0.9,0.45
19.08.2024 00:01:32.445 GMT+0200,0.8665600000000001,0.86605,0.9,0.9
19.08.2024 00:01:32.953 GMT+0200,0.8665700000000001,0.86611,0.9,0.45
19.08.2024 00:01:33.055 GMT+0200,0.8665600000000001,0.86611,0.9,0.45
19.08.2024 00:01:33.159 GMT+0200,0.8665600000000001,0.86608,0.9,1.17
19.08.2024 00:01:33.261 GMT+0200,0.8665600000000001,0.86611,0.9,0.45
19.08.2024 00:01:34.071 GMT+0200,0.8665600000000001,0.86613,0.9,0.45
19.08.2024 00:01:34.174 GMT+0200,0.86655,0.86611,0.9,0.45
19.08.2024 00:01:34.275 GMT+0200,0.8665600000000001,0.86608,0.9,0.45
19.08.2024 00:01:34.528 GMT+0200,0.8665600000000001,0.86609,0.9,0.45
19.08.2024 00:01:35.084 GMT+0200,0.8666,0.86611,0.9,0.9
19.08.2024 00:01:37.304 GMT+0200,0.8666,0.86614,0.9,0.45
19.08.2024 00:01:37.405 GMT+0200,0.8666100000000001,0.8661000000000001,0.9,1.35
19.08.2024 00:01:38.313 GMT+0200,0.8663200000000001,0.86611,0.9,1.35
19.08.2024 00:01:38.415 GMT+0200,0.8663700000000001,0.86616,0.9,0.45
19.08.2024 00:01:38.468 GMT+0200,0.8664000000000001,0.86616,0.9,0.45
19.08.2024 00:01:38.521 GMT+0200,0.86639,0.86621,0.9,0.9
19.08.2024 00:01:38.574 GMT+0200,0.8664799999999999,0.8662700000000001,0.9,0.9
19.08.2024 00:01:38.626 GMT+0200,0.8664799999999999,0.86629,0.9,0.45
19.08.2024 00:01:38.678 GMT+0200,0.8665200000000001,0.86626,1.35,0.9
19.08.2024 00:01:38.730 GMT+0200,0.86653,0.86631,0.9,0.45
19.08.2024 00:01:38.833 GMT+0200,0.8665200000000001,0.86631,1.35,0.45
19.08.2024 00:01:39.138 GMT+0200,0.8665200000000001,0.8663000000000001,1.35,0.45
19.08.2024 00:01:39.697 GMT+0200,0.8665100000000001,0.8663000000000001,0.45,0.45
19.08.2024 00:01:39.801 GMT+0200,0.8665200000000001,0.86631,0.9,0.45
19.08.2024 00:01:43.379 GMT+0200,0.8665200000000001,0.8663200000000001,0.9,0.45
19.08.2024 00:01:45.046 GMT+0200,0.8665200000000001,0.8663500000000001,0.9,0.9
19.08.2024 00:01:45.099 GMT+0200,0.8665600000000001,0.86634,1.35,1.35
19.08.2024 00:01:45.253 GMT+0200,0.86658,0.8663500000000001,1.35,0.9
19.08.2024 00:01:45.305 GMT+0200,0.8665600000000001,0.8663600000000001,0.9,0.45
19.08.2024 00:01:45.408 GMT+0200,0.8665600000000001,0.8663700000000001,0.9,0.9
19.08.2024 00:01:47.427 GMT+0200,0.8665700000000001,0.8663700000000001,0.9,0.9
19.08.2024 00:01:49.542 GMT+0200,0.8666,0.8663299999999999,1.35,0.45
19.08.2024 00:01:49.845 GMT+0200,0.86658,0.8663700000000001,0.9,0.9
19.08.2024 00:01:50.971 GMT+0200,0.86659,0.8663700000000001,2.25,0.9
19.08.2024 00:01:51.178 GMT+0200,0.86655,0.8663700000000001,0.45,1.35
19.08.2024 00:01:51.282 GMT+0200,0.86659,0.8663700000000001,1.35,1.35
19.08.2024 00:01:51.488 GMT+0200,0.8665700000000001,0.8663700000000001,0.45,1.35
19.08.2024 00:01:51.540 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:01:51.592 GMT+0200,0.86659,0.86634,0.9,1.35
19.08.2024 00:01:51.694 GMT+0200,0.86659,0.8663700000000001,0.9,1.35
19.08.2024 00:01:51.798 GMT+0200,0.86659,0.86634,0.9,1.35
19.08.2024 00:01:51.899 GMT+0200,0.86659,0.8663600000000001,0.9,0.45
19.08.2024 00:01:52.002 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:01:52.107 GMT+0200,0.86659,0.8663799999999999,0.9,0.45
19.08.2024 00:01:52.616 GMT+0200,0.86659,0.8664100000000001,0.9,0.9
19.08.2024 00:01:52.773 GMT+0200,0.86659,0.8664000000000001,0.9,0.9
19.08.2024 00:01:53.082 GMT+0200,0.86659,0.8664100000000001,0.9,0.9
19.08.2024 00:01:53.186 GMT+0200,0.86659,0.86639,0.9,0.45
19.08.2024 00:01:53.290 GMT+0200,0.86659,0.8663700000000001,0.9,0.9
19.08.2024 00:01:53.394 GMT+0200,0.86659,0.8663799999999999,0.9,1.35
19.08.2024 00:01:53.496 GMT+0200,0.86659,0.86639,0.9,0.45
19.08.2024 00:01:53.701 GMT+0200,0.86659,0.8663600000000001,0.9,0.45
19.08.2024 00:01:53.804 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:01:54.008 GMT+0200,0.86659,0.8663600000000001,0.9,0.45
19.08.2024 00:01:54.111 GMT+0200,0.86659,0.8663500000000001,0.9,0.45
19.08.2024 00:01:54.820 GMT+0200,0.86659,0.8663600000000001,0.9,0.45
19.08.2024 00:01:55.226 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:01:56.338 GMT+0200,0.86659,0.8663600000000001,0.9,0.45
19.08.2024 00:01:56.541 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:01:56.945 GMT+0200,0.86659,0.8663500000000001,0.9,0.45
19.08.2024 00:01:57.151 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:01:57.557 GMT+0200,0.86659,0.8663500000000001,0.9,0.45
19.08.2024 00:01:57.660 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:01:58.468 GMT+0200,0.86659,0.8663600000000001,0.9,0.45
19.08.2024 00:01:58.570 GMT+0200,0.86659,0.8663500000000001,0.9,0.45
19.08.2024 00:02:00.583 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:02:01.036 GMT+0200,0.86659,0.86639,0.9,0.9
19.08.2024 00:02:01.995 GMT+0200,0.86659,0.8664000000000001,0.9,0.9
19.08.2024 00:02:02.199 GMT+0200,0.8666,0.8663500000000001,0.9,0.45
19.08.2024 00:02:03.412 GMT+0200,0.86659,0.8663700000000001,0.9,0.45
19.08.2024 00:02:03.464 GMT+0200,0.86659,0.8664100000000001,1.35,0.9
19.08.2024 00:02:03.722 GMT+0200,0.86663,0.8664299999999999,3.15,0.9
19.08.2024 00:02:03.774 GMT+0200,0.86663,0.8664100000000001,0.9,1.35
19.08.2024 00:02:04.030 GMT+0200,0.86659,0.8664100000000001,0.9,1.35
19.08.2024 00:02:04.134 GMT+0200,0.86659,0.8663799999999999,0.9,0.27
19.08.2024 00:02:04.185 GMT+0200,0.86659,0.8663600000000001,0.9,0.9
19.08.2024 00:02:04.339 GMT+0200,0.8666,0.86639,0.9,0.9
19.08.2024 00:02:04.594 GMT+0200,0.86659,0.8663700000000001,0.9,0.9
19.08.2024 00:02:04.748 GMT+0200,0.8665700000000001,0.8663700000000001,0.9,0.27
19.08.2024 00:02:04.851 GMT+0200,0.8665600000000001,0.8663500000000001,0.9,1.17
19.08.2024 00:02:05.107 GMT+0200,0.8665600000000001,0.8663799999999999,0.9,0.9
19.08.2024 00:02:05.710 GMT+0200,0.86658,0.8663700000000001,0.45,0.9
19.08.2024 00:02:05.862 GMT+0200,0.8665600000000001,0.8663799999999999,0.9,0.9
19.08.2024 00:02:06.066 GMT+0200,0.8665700000000001,0.8663799999999999,1.35,0.9
19.08.2024 00:02:06.522 GMT+0200,0.8665700000000001,0.8663500000000001,0.45,1.35
19.08.2024 00:02:06.724 GMT+0200,0.8665700000000001,0.8663600000000001,0.45,0.72
19.08.2024 00:02:06.977 GMT+0200,0.8665700000000001,0.8663799999999999,0.45,0.9
19.08.2024 00:02:08.595 GMT+0200,0.86658,0.8663799999999999,0.9,0.9
19.08.2024 00:02:09.202 GMT+0200,0.86659,0.86639,0.45,0.9
19.08.2024 00:02:09.508 GMT+0200,0.86659,0.8663600000000001,1.35,0.9
19.08.2024 00:02:09.713 GMT+0200,0.86659,0.8663700000000001,1.35,0.9
19.08.2024 00:02:09.966 GMT+0200,0.86659,0.8663799999999999,1.35,0.9
19.08.2024 00:02:10.019 GMT+0200,0.86663,0.8664000000000001,1.35,0.9
19.08.2024 00:02:10.072 GMT+0200,0.86664,0.8663700000000001,1.35,1.35
19.08.2024 00:02:11.133 GMT+0200,0.86663,0.86639,0.9,0.45
19.08.2024 00:02:15.362 GMT+0200,0.86663,0.8664000000000001,0.9,0.9
19.08.2024 00:02:15.464 GMT+0200,0.86663,0.8664100000000001,0.9,0.9
19.08.2024 00:02:15.868 GMT+0200,0.86663,0.8664000000000001,0.9,1.35
19.08.2024 00:02:16.074 GMT+0200,0.86663,0.8664100000000001,0.9,0.9
19.08.2024 00:02:16.277 GMT+0200,0.86663,0.8664000000000001,0.9,1.35
19.08.2024 00:02:16.529 GMT+0200,0.86663,0.8664100000000001,0.9,0.9
19.08.2024 00:02:16.681 GMT+0200,0.86663,0.8664000000000001,0.9,1.35
19.08.2024 00:02:16.784 GMT+0200,0.86663,0.8664100000000001,0.9,0.9
19.08.2024 00:02:17.087 GMT+0200,0.86663,0.8664000000000001,0.9,1.35
19.08.2024 00:02:31.774 GMT+0200,0.86663,0.86639,0.9,0.9
19.08.2024 00:02:35.243 GMT+0200,0.8666700000000002,0.8664799999999999,1.8,0.9
19.08.2024 00:02:35.347 GMT+0200,0.86669,0.8665100000000001,0.9,0.9
19.08.2024 00:02:35.399 GMT+0200,0.86674,0.8665100000000001,1.35,0.9
19.08.2024 00:02:35.552 GMT+0200,0.86674,0.8665,1.35,1.8
19.08.2024 00:02:36.111 GMT+0200,0.86674,0.86654,0.9,0.9
19.08.2024 00:02:36.418 GMT+0200,0.8667700000000002,0.8665600000000001,0.9,0.9
19.08.2024 00:02:36.520 GMT+0200,0.8667700000000002,0.86655,0.9,0.9
19.08.2024 00:02:36.622 GMT+0200,0.8667900000000001,0.86655,1.35,0.9
19.08.2024 00:02:36.978 GMT+0200,0.8667700000000002,0.8665700000000001,0.45,0.9
19.08.2024 00:02:37.132 GMT+0200,0.86678,0.8665700000000001,0.9,0.9
19.08.2024 00:02:37.235 GMT+0200,0.86678,0.8665600000000001,0.9,0.9
19.08.2024 00:02:37.691 GMT+0200,0.86678,0.86655,0.9,1.8
19.08.2024 00:02:38.446 GMT+0200,0.8667900000000001,0.86655,0.9,0.9
19.08.2024 00:02:38.498 GMT+0200,0.86675,0.86655,0.45,1.8
19.08.2024 00:02:40.717 GMT+0200,0.86675,0.8665600000000001,0.45,0.9
19.08.2024 00:02:42.530 GMT+0200,0.86678,0.8665700000000001,1.8,0.9
19.08.2024 00:02:42.583 GMT+0200,0.86683,0.86663,4.5,0.9
19.08.2024 00:02:42.635 GMT+0200,0.86683,0.8666100000000001,4.05,0.9
19.08.2024 00:02:42.739 GMT+0200,0.86684,0.8666,0.72,0.45
19.08.2024 00:02:42.843 GMT+0200,0.8669,0.8666,1.35,1.8
19.08.2024 00:02:43.197 GMT+0200,0.86689,0.86664,1.35,0.9
19.08.2024 00:02:43.450 GMT+0200,0.8668600000000001,0.86664,0.9,0.9
19.08.2024 00:02:43.552 GMT+0200,0.8668600000000001,0.86663,0.9,0.9
19.08.2024 00:02:46.884 GMT+0200,0.8668700000000001,0.86663,0.9,0.9
19.08.2024 00:02:47.693 GMT+0200,0.8668600000000001,0.86665,0.9,0.9
19.08.2024 00:02:47.845 GMT+0200,0.8668600000000001,0.86664,0.9,1.8
19.08.2024 00:02:54.238 GMT+0200,0.8668700000000001,0.86664,0.9,0.9
19.08.2024 00:02:54.842 GMT+0200,0.8668600000000001,0.86664,0.9,1.8
19.08.2024 00:02:55.094 GMT+0200,0.8668700000000001,0.86664,0.9,0.9
